Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-13,"Ad - FLA FB Image 27",0.2,,,8,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848180627&h=AQB0DM9ujl9uDjfJoDw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 60 V5.1",167.29,"Website purchases",6,8007,118,1353,138.15,3,233,7776,https://www.facebook.com/?feed_demo_ad=120229033040700627&h=AQBu0HAomij4B9d2180,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 31",2.9,,,154,11,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095270627&h=AQC0fHI1DQvz0kDVWyw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 32",1.54,,,92,,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095310627&h=AQBo-6ITMk50oiYHaAA,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 33",1.45,,,78,5,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095320627&h=AQC3wDLBPk8MlnICdM0,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 34",1.94,,,111,15,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095330627&h=AQC_H7ESyTwjZHRGEGw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 35",1.18,,,41,2,,,,,,https://www.facebook.com/?feed_demo_ad=120232571994400627&h=AQCgD4h27cdH2I_Gtkc,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 34",20.73,"Website purchases",1,760,83,,20,,,,https://www.facebook.com/?feed_demo_ad=120232571917450627&h=AQA_1W1ZkqSEu0k7GO8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 33",9.56,,,578,17,,,,,,https://www.facebook.com/?feed_demo_ad=120232571818480627&h=AQDLSVqEiR6mzAbJUUE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 32",2.57,,,86,4,,,,,,https://www.facebook.com/?feed_demo_ad=120232571747640627&h=AQBbBx2wQQYy2gza918,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 31",0.7,,,33,1,,,,,,https://www.facebook.com/?feed_demo_ad=120232571342650627&h=AQBGAkA1hoExdg12Txk,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 73 V1.2",1.79,,,85,20,47,,18,38,70,https://www.facebook.com/?feed_demo_ad=120232089455490627&h=AQDu8gwhbUHourLvxoQ,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 73 V2",0.06,,,4,1,1,,16,1,1,https://www.facebook.com/?feed_demo_ad=120232089455440627&h=AQBZkz_50qyJ5IGZyU0,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 73 V3",0.58,,,44,6,16,,16,12,23,https://www.facebook.com/?feed_demo_ad=120232089455410627&h=AQBnUXdqYCOSObYF0ac,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 73 V1.2",0.01,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120232088259530627&h=AQC8dsbP6ZXOwQ3YpEQ,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 35",0.86,,,78,,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095250627&h=AQBRT56ag_Qyligh9e4,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 28",0.92,,,51,5,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848120627&h=AQDgj7Vjpu4wHtepMVM,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 60 V5",96.99,"Website purchases",3,4732,30,612,133.71,2,66,4515,https://www.facebook.com/?feed_demo_ad=120229033662710627&h=AQBTC8iPamSg5fRyBqY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 29",0.04,,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848150627&h=AQBp5PW-ZN6930lY3V8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 64 V5",154.59,"Website purchases",13,5869,158,954,297.88,4,174,5615,https://www.facebook.com/?feed_demo_ad=120229033528860627&h=AQC5CbMuZgvdx2m8AoA,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 64 V5.1",98.29,"Website purchases",7,4480,148,774,101.49,4,136,4366,https://www.facebook.com/?feed_demo_ad=120229033575960627&h=AQApniKOTnrjr3Omcr8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 60 V5.1",0.27,,,18,,1,,1,,17,https://www.facebook.com/?feed_demo_ad=120229033662660627&h=AQAskn8jKz5hvgUhNfg,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 64 V5.1",0.22,,,13,,3,,4,,10,https://www.facebook.com/?feed_demo_ad=120229033662760627&h=AQAUB66TmWb_xKFvQgo,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 60 V2",9.9,"Website purchases",1,437,3,58,5.04,6,16,394,https://www.facebook.com/?feed_demo_ad=120229033662690627&h=AQCfmFPjBYTyM1zklI0,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 64 V2",1680.26,"Website purchases",89,73535,1241,14511,1260.91,3,1256,66869,https://www.facebook.com/?feed_demo_ad=120229033210670627&h=AQCe5Vx3KKAjJusfs-k,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 64 V2",355.07,"Website purchases",21,14849,304,2794,291.99,3,319,13498,https://www.facebook.com/?feed_demo_ad=120229033662770627&h=AQDnck-3ZI0el9IlyRo,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 60 V5",126.55,"Website purchases",7,6563,81,876,337.75,2,127,6326,https://www.facebook.com/?feed_demo_ad=120229033662730627&h=AQAOB3ffGFje7a9KSf8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 65 V1",0,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120229972629160627&h=AQCGP9_HQD_Me5GetNk,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 65 V1",0.62,,,33,,7,,4,,27,https://www.facebook.com/?feed_demo_ad=120229974043980627&h=AQDhBeGNgjcBPEJUdiE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Image 30",0.17,,,2,1,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848100627&h=AQC6b_5lFVjZZhYQJUI,2025-08-13,2025-08-13
2025-08-13,"Ad - FLA FB Video 64 V1",206.72,"Website purchases",11,7299,118,889,294.2,3,123,6633,https://www.facebook.com/?feed_demo_ad=120229033662670627&h=AQC9vWmNpuVA4k1LkfE,2025-08-13,2025-08-13
2025-08-12,"Ad - FLA FB Video 54 V2",0.6,,,17,,3,,4,,15,https://www.facebook.com/?feed_demo_ad=120227907471110627&h=AQAYgqZuJucNo4FUMCU,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 5 V14",193.09,"Website purchases",8,6804,65,,79.3,,,,https://www.facebook.com/?feed_demo_ad=120226240542050627&h=AQASX0QTdVHWjHaOPlY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 22 V14",115.46,"Website purchases",6,7350,40,,167.8,,,,https://www.facebook.com/?feed_demo_ad=120226866294590627&h=AQAu_L1xk_kdr63jmz4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 22 V14",5.02,,,279,2,,,,,,https://www.facebook.com/?feed_demo_ad=120226866104570627&h=AQA5r6F7Aquy52B6Smk,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 54 V3",50.86,"Website purchases",1,2072,129,460,90.51,5,108,1997,https://www.facebook.com/?feed_demo_ad=120227907691960627&h=AQBaRgI-_w3yZbMat_g,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 54 V5.1",2.76,,,97,8,29,,6,4,92,https://www.facebook.com/?feed_demo_ad=120227907894500627&h=AQBPqgtma9K3anyOjxA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 54 V5.1",12.16,,,629,29,79,,3,23,549,https://www.facebook.com/?feed_demo_ad=120227916560680627&h=AQAopBjtmtwNHgvHRMI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 54 V1",3.75,"Website purchases",1,135,2,19,5,2,2,130,https://www.facebook.com/?feed_demo_ad=120227916189730627&h=AQAhf__pXF4eKPZjeu4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 54 V5",5.04,,,180,47,92,,13,32,167,https://www.facebook.com/?feed_demo_ad=120227907169940627&h=AQCs8_LwmxQtpU-qjEc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V1",51.89,"Website purchases",2,2875,82,608,8,4,130,2808,https://www.facebook.com/?feed_demo_ad=120229032155890627&h=AQCDv4MyrC0CL0Zg0gQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V2",686.66,"Website purchases",21,30894,340,5100,421.49,3,759,30052,https://www.facebook.com/?feed_demo_ad=120229032849780627&h=AQB085_ipEUAlOu8P10,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5",66.3,"Website purchases",1,3363,92,687,115.68,4,144,3305,https://www.facebook.com/?feed_demo_ad=120229032912620627&h=AQDKdujTMxQK4LY31Tg,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 91 V1",28.86,"Website purchases",2,743,91,243,20.7,9,36,489,https://www.facebook.com/?feed_demo_ad=120225703103940627&h=AQDdY0ZJdVwOi0pquvI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5",1122.91,"Website purchases",44,61379,705,10389,1019.2,3,1355,59782,https://www.facebook.com/?feed_demo_ad=120229033018890627&h=AQCIwwzsk6r6LIiCD_Q,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 5 V14",1453.87,"Website purchases",61,39086,531,,1377.23,,,,https://www.facebook.com/?feed_demo_ad=120226240213050627&h=AQCkSm8n-cShM_tfsTY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 77 V1",236.38,"Website purchases",8,9345,183,2307,164.93,5,246,5661,https://www.facebook.com/?feed_demo_ad=120224719060270627&h=AQBwDlw0DggBlrkodDM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 77 V1",103.91,"Website purchases",11,4094,65,1235,370.16,4,98,3439,https://www.facebook.com/?feed_demo_ad=120224720837550627&h=AQAlhbGzwZILkvswmdQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 89 V1",185.71,"Website purchases",4,4586,294,1741,210.54,6,580,3796,https://www.facebook.com/?feed_demo_ad=120221413007090627&h=AQBrg-oz61gLxpdJybo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V2",1805.25,"Website purchases",110,77999,1291,15682,1525.06,3,1138,71750,https://www.facebook.com/?feed_demo_ad=120229033210670627&h=AQCe5Vx3KKAjJusfs-k,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 6 V14",2067.21,"Website purchases",84,52023,657,,1546.98,,,,https://www.facebook.com/?feed_demo_ad=120217139546990627&h=AQCcZZDQ6MfL9CWFESA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 6 V14",237.14,"Website purchases",9,5829,73,,217.27,,,,https://www.facebook.com/?feed_demo_ad=120216353077850627&h=AQCm7uQkpxB3K2YqRWE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 6 V14",192.39,"Website purchases",4,4088,48,,76.99,,,,https://www.facebook.com/?feed_demo_ad=120216352965810627&h=AQBFA43azxNWyutcWbM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 6 V14",1272.69,"Website purchases",51,23414,623,,1160.47,,,,https://www.facebook.com/?feed_demo_ad=120217139460020627&h=AQAJDBl0jCnPWfcNkjU,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 6 V14",137.87,"Website purchases",5,3159,17,,89.77,,,,https://www.facebook.com/?feed_demo_ad=120216092019000627&h=AQDhL_bHAuYt2moMY0w,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 89 V5.1",54.92,,,2448,263,887,,8,320,1686,https://www.facebook.com/?feed_demo_ad=120221415977250627&h=AQAP9Rg2CxRxZVYQ9DQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 77 V3",14.36,,,622,13,220,,4,20,601,https://www.facebook.com/?feed_demo_ad=120224720837520627&h=AQA3scIgwpxP5NDXoqY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 89 V1",328.38,"Website purchases",13,7209,295,1889,385.79,5,582,5519,https://www.facebook.com/?feed_demo_ad=120221416279020627&h=AQAQN53RcnoFo4rgXkA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 77 V2",56.87,"Website purchases",6,3264,69,1386,225.77,4,113,3215,https://www.facebook.com/?feed_demo_ad=120224719536490627&h=AQAhE_QBcl0Tb5Ceh_g,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 77 V3",38.01,"Website purchases",2,1684,40,765,20,5,81,1626,https://www.facebook.com/?feed_demo_ad=120224720074470627&h=AQANb5CpTeBK-yKL9dI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 77 V2",8.19,,,395,25,177,,6,19,385,https://www.facebook.com/?feed_demo_ad=120224720703570627&h=AQDqCWzneStv7Qv6Bpc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 77 V1",2273.47,"Website purchases",122,85516,1804,31145,2554.56,5,2895,68430,https://www.facebook.com/?feed_demo_ad=120224720703580627&h=AQAeVKYf3MZf3TgKBv8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 77 V1",219.71,"Website purchases",14,8581,75,1935,380.23,3,116,6165,https://www.facebook.com/?feed_demo_ad=120224720816790627&h=AQB7IEcajFtRCSHraqc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5.1",131.71,"Website purchases",6,6289,86,1094,433.07,3,183,6136,https://www.facebook.com/?feed_demo_ad=120229033040700627&h=AQBu0HAomij4B9d2180,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 9 V14",38.28,"Website purchases",3,1576,41,,17.67,,,,https://www.facebook.com/?feed_demo_ad=120216353077800627&h=AQDLu73gWn84I5EbW5Y,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V5",263.13,"Website purchases",16,10502,249,1665,267.37,4,277,10190,https://www.facebook.com/?feed_demo_ad=120229033528860627&h=AQC5CbMuZgvdx2m8AoA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V3",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120232088681850627&h=AQDyHXjXq44IK_VuiyA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 35",3.16,,,194,5,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095250627&h=AQBRT56ag_Qyligh9e4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 31",5.95,,,248,1,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095270627&h=AQC0fHI1DQvz0kDVWyw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 32",4.57,"Website purchases",2,129,4,,7,,,,https://www.facebook.com/?feed_demo_ad=120232572095310627&h=AQBo-6ITMk50oiYHaAA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 33",2.52,,,270,2,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095320627&h=AQC3wDLBPk8MlnICdM0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 34",1.46,,,205,5,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095330627&h=AQC_H7ESyTwjZHRGEGw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 35",21.88,,,1079,22,,,,,,https://www.facebook.com/?feed_demo_ad=120232571994400627&h=AQCgD4h27cdH2I_Gtkc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 34",14.04,,,728,21,,,,,,https://www.facebook.com/?feed_demo_ad=120232571917450627&h=AQA_1W1ZkqSEu0k7GO8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 33",21.23,"Website purchases",2,1229,40,,63.21,,,,https://www.facebook.com/?feed_demo_ad=120232571818480627&h=AQDLSVqEiR6mzAbJUUE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 32",38.71,"Website purchases",3,1199,43,,60.58,,,,https://www.facebook.com/?feed_demo_ad=120232571747640627&h=AQBbBx2wQQYy2gza918,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 31",57.86,"Website purchases",1,1692,48,,20,,,,https://www.facebook.com/?feed_demo_ad=120232571342650627&h=AQBGAkA1hoExdg12Txk,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V1.2",2.26,"Website purchases",2,98,9,25,66.45,11,18,60,https://www.facebook.com/?feed_demo_ad=120232089455490627&h=AQDu8gwhbUHourLvxoQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V2",0.52,,,32,9,16,,20,12,22,https://www.facebook.com/?feed_demo_ad=120232089455440627&h=AQBZkz_50qyJ5IGZyU0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V1.1",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120232089455500627&h=AQCvY9-d0crDwIHDPgs,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V3",1.03,,,75,25,39,,14,32,47,https://www.facebook.com/?feed_demo_ad=120232089455410627&h=AQBnUXdqYCOSObYF0ac,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V2",0.01,,,2,1,1,,4,,2,https://www.facebook.com/?feed_demo_ad=120232088622850627&h=AQDJ5_SPtJPAhxjnHL0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V5.1",113.54,"Website purchases",5,5710,160,963,44.68,4,164,5619,https://www.facebook.com/?feed_demo_ad=120229033575960627&h=AQApniKOTnrjr3Omcr8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5",63.92,"Website purchases",5,3479,45,487,159.07,2,71,3343,https://www.facebook.com/?feed_demo_ad=120229033662730627&h=AQAOB3ffGFje7a9KSf8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5.1",5.92,,,327,,27,,2,2,320,https://www.facebook.com/?feed_demo_ad=120229033662660627&h=AQAskn8jKz5hvgUhNfg,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V5.1",0.13,,,12,,,,1,,6,https://www.facebook.com/?feed_demo_ad=120229033662760627&h=AQAUB66TmWb_xKFvQgo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V2",6.52,,,287,2,37,,2,4,265,https://www.facebook.com/?feed_demo_ad=120229033662690627&h=AQCfmFPjBYTyM1zklI0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5",153.84,"Website purchases",6,6576,47,878,106.74,2,108,6325,https://www.facebook.com/?feed_demo_ad=120229033662710627&h=AQBTC8iPamSg5fRyBqY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V2",417.56,"Website purchases",23,16973,441,3228,238.46,3,350,15489,https://www.facebook.com/?feed_demo_ad=120229033662770627&h=AQDnck-3ZI0el9IlyRo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V1",224.22,"Website purchases",15,7740,180,987,122.63,3,168,7174,https://www.facebook.com/?feed_demo_ad=120229033662670627&h=AQC9vWmNpuVA4k1LkfE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 65 V1",0.41,,,9,,2,,6,1,9,https://www.facebook.com/?feed_demo_ad=120229972629160627&h=AQCGP9_HQD_Me5GetNk,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V1.2",0.01,,,1,,1,,5,,1,https://www.facebook.com/?feed_demo_ad=120232088259530627&h=AQC8dsbP6ZXOwQ3YpEQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 65 V1",7.72,,,215,18,59,,8,9,182,https://www.facebook.com/?feed_demo_ad=120229974043980627&h=AQDhBeGNgjcBPEJUdiE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 65 V5.1",3.87,,,151,3,19,,3,4,138,https://www.facebook.com/?feed_demo_ad=120229974043940627&h=AQD1Ibqw2x4LA2u7uz8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 30",0.03,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848100627&h=AQC6b_5lFVjZZhYQJUI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 29",0.04,,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848150627&h=AQBp5PW-ZN6930lY3V8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 28",0.66,,,41,4,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848120627&h=AQDgj7Vjpu4wHtepMVM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 27",0.03,,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848180627&h=AQB0DM9ujl9uDjfJoDw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 13 V14",1701.58,"Website purchases",97,64491,873,,1624.61,,,,https://www.facebook.com/?feed_demo_ad=120218959258840627&h=AQDMGL91vwfKks1Sjhw,2025-08-12,2025-08-12
